index;name;ee;Area-L;Area-N;Area-S;B1-N;B1-R1--L;B1-R1-S;B1-R2-L;B1-R2-S;B1-R3-S;B1-R4-S;B5-N;B5-R1--L;B5-R1-S;B5-R2-L;B5-R2-S;B5-R3-S;B5-R4-S;BA1-2-3-N;BA1-2-4-N;BA1-2-8-L;BA1-5-2-S;BA1-5-6-S;BA2-5-6-S;BA2-8-7-L;BA3-2-4-N;BA3-6-4-S;BA3-6-5-S;BA4-6-5-S;BL1-2-L;BL1-2-N;BL1-5-S;BL1-6-L;BL2-3-N;BL2-4-N;BL2-5-S;BL2-8-L;BL3-6-S;BL4-6-S;BL5-6-S;BL7-11-L;BL7-8-L;DA1-2-8-7-L;DA1-5-6-4-S;DA2-5-6-3-S;DA21-11-7-8-L;DA22-11-7-8-L;DA7-11-10-9-L;Dp-A;Dp-N;Dp-S;HOMO-A;HOMO-L;HOMO-N;HOMO-S;L-N;L-R1--L;L-R1-S;L-R2-L;L-R2-S;L-R3-S;L-R4-S;LUMO-A;LUMO-L;LUMO-N;LUMO-S;M.Wt.-N;NB1-2-S;NB1-3-N;NB1-3-S;NB1-4-N;NB2-4-S;NB3-4-N;NB3-4-S;NMR11-L;NMR2-L;NMR3-N;NMR4-N;NMR4-S;NMR5-S;NMR6-L;NMR6-S;NMR8-L;Ovality-L;Ovality-N;Ovality-S;PSA-A;PSA-L;PSA-N;PSA-S;Rot-PF-L;Rot-PF-N;Rot-PF-S;Rx-A;Rx-L;Rx-N;Rx-S;Ry-A;Ry-L;Ry-N;Ry-S;Rz-A;Rz-L;Rz-N;Rz-S;TranS-PF-N;TranS-PF-S;Trans-PF-L;VF(N-C)ox-L;VF5-6-S;VI(N-C)ox-L;VI5-6-S;Vib-PF-L;Vib-PF-N;Vib-PF-S;Volume-L;Volume-N;Volume-S;area-A;dp-L;ovality-A;q1-L;q1-N;q11-L;q2-L;q2-N;q3-N;q4-N;q4-S;q5-S;q6-L;q6-S;q7-L;q8-L;rot-PF-A;trans-PF-A;vibr-PF-A;volume-A
201;real201;88;279.03;205.06;256.03;1.817;1;1;2.76;1.54;1;1.504;3.218;1;1;3.185;3.166;1;7.117;120.773088;120.8608558;116.3280884;115.6445332;118.5958869;125.7524322;125.9711076;118.3660556;115.9283716;118.2358095;125.835672;1.337912421;1.573272633;1.090817862;1.329122447;1.401283856;1.401407591;1.502678252;1.485320147;1.090889748;1.511452467;1.334606857;1.472841535;1.26972541;1.394988574;179.6701251;179.4575029;124.0246161;118.1344645;8.186663522;3.8524;4.6392;2.0235;-0.39771;-0.29857;-0.30742;-0.28893;9.26;2;2;4.074;4.132;2;9.073;-0.01739;-0.02848;-0.0176;0.06821;179.967;2.20606624;2.587412807;2.372820976;2.588639041;3.097536957;2.406974346;2.217300109;117.2199;32.5949;48.3775;48.4492;167.0616;51.5323;36.0002;53.8765;26.7739;1.43;1.33;1.45;92.338;21.664;57.245;19.372;15.589416;14.331859;14.736767;0.81486;1.15545;2.59042;3.3853;0.17832;0.14032;0.34202;0.19088;0.16325;0.13374;0.30271;0.18467;18.369054;18.284295;18.988454;1778.02;1768.77;189.7109;4.2383;50.382054;43.104056;46.928868;256.41;180.58;219.96;225.58;4.8911;1.48;-0.45264;1.176;-0.12032;0.15049;-0.39731;-0.21925;-0.21967;-0.51616;-0.23824;0.04655;-0.2414;-0.52576;0.567;15.544507;19.41175;51.210856;176.62
202;real202;92;354.34;167.36;212.08;1.828;1.504;1.504;1;1.54;1;1.504;5.445;8.323;3.606;1;3.17;1;2.69;126.1449658;127.2863949;116.2175112;114.5291093;123.2706489;122.1883891;125.8810069;106.5686362;113.9366465;120.4763485;125.5719926;1.337136719;1.080525095;1.511208655;1.329657087;1.369711126;1.43482478;1.515023056;1.485174335;1.088736181;1.502799091;1.336459382;1.47229557;1.270634845;1.654167398;179.3040765;179.4802657;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.1118;-0.3119;-0.26087;-0.24755;-0.27958;6.807;5;6.347;2;4.132;2;3.908;-0.01895;-0.03007;0.02529;0.0691;131.178;2.545595555;2.188503883;2.737117139;2.259353072;3.018650362;2.248486762;2.184355979;123.0288;32.1351;56.8798;58.0681;134.9308;40.0428;36.1548;61.8948;25.7264;1.51;1.22;1.36;192.362;22.251;0.631;20.127;16.61735;13.114025;14.03411;1.16691;1.01496;2.65434;1.69731;0.53416;0.05278;1.30917;0.59821;0.51213;0.05181;0.88163;0.47913;17.892761;18.014298;19.391999;1776;1779.31;190.3922;18.3708;55.364639;34.489698;42.011709;338.04;151.88;182.61;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.13128;-0.00757;0.04554;-0.28761;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
203;real203;80;354.34;167.36;255.61;1.828;1.504;1.504;1;1.541;1;1.504;5.445;8.323;6.981;1;3.17;1;2.69;126.1449658;127.2863949;116.2175112;114.458149;123.2686722;122.2509802;125.8810069;106.5686362;113.8699694;120.6372942;125.4830964;1.337136719;1.080525095;1.509838786;1.329657087;1.369711126;1.43482478;1.514937252;1.485174335;1.088714004;1.503123533;1.336169761;1.47229557;1.270634845;1.654167398;179.9098956;179.3010729;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.4518;-0.3119;-0.26087;-0.24755;-0.28107;6.807;5;4.297;2;4.134;2;3.907;-0.01895;-0.03007;0.02529;0.03678;131.178;2.543358363;2.188503883;2.738736891;2.259353072;3.017919873;2.248486762;2.183830449;123.0288;32.1351;56.8798;58.0681;134.7192;40.5287;36.1548;61.3111;25.7264;1.51;1.22;1.41;192.362;22.251;0.631;20.119;16.61735;13.114025;14.910411;1.16691;1.01496;2.65434;1.34442;0.53416;0.05278;1.30917;0.25938;0.51213;0.05181;0.88163;0.2418;17.892761;18.450732;19.391999;1776;1781.17;190.3922;20.1586;55.364639;34.489698;45.574152;338.04;151.88;230.04;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.13177;-0.01168;0.04554;-0.28437;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
204;real204;68;354.34;167.36;211.34;1.828;1.504;1.862;1;1.546;1;1.504;5.445;8.323;3.557;1;3.164;1;2.689;126.1449658;127.2863949;116.2175112;115.8145441;122.2410505;121.9443727;125.8810069;106.5686362;113.829706;120.2596608;125.9103347;1.337136719;1.080525095;1.511159722;1.329657087;1.369711126;1.43482478;1.513895779;1.485174335;1.088425219;1.506238542;1.336936288;1.47229557;1.270634845;1.654167398;179.9819265;179.7019615;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.21;-0.3119;-0.26087;-0.24755;-0.27784;6.807;5;5.211;2;4.168;2;3.908;-0.01895;-0.03007;0.02529;0.07042;131.178;2.562795248;2.188503883;2.712738642;2.259353072;3.022061475;2.248486762;2.185897107;123.0288;32.1351;56.8798;58.0681;134.7287;40.1054;36.1548;60.4344;25.7264;1.51;1.22;1.33;192.362;22.251;0.631;20.109;16.61735;13.114025;14.06495;1.16691;1.01496;2.65434;1.49978;0.53416;0.05278;1.30917;0.63126;0.51213;0.05181;0.88163;0.48311;17.892761;18.135875;19.391999;1776;1776.47;190.3922;16.6842;55.364639;34.489698;41.567323;338.04;151.88;188.89;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.13627;-0.01107;0.04554;-0.27658;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
205;real205;86;354.34;167.36;247.52;1.828;1.504;1.504;1;1.537;1;1.504;5.445;8.323;5.778;1;3.173;1;2.691;126.1449658;127.2863949;116.2175112;113.9276416;123.3596081;122.7082335;125.8810069;106.5686362;113.6675955;120.0468356;126.2834355;1.337136719;1.080525095;1.514812433;1.329657087;1.369711126;1.43482478;1.514458102;1.485174335;1.089383452;1.500775758;1.336641355;1.47229557;1.270634845;1.654167398;179.0375428;178.7835464;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.1147;-0.3119;-0.26087;-0.24755;-0.27965;6.807;5;6.138;2;4.115;2;3.907;-0.01895;-0.03007;0.02529;0.0659;131.178;2.539517745;2.188503883;2.734153174;2.259353072;3.044054654;2.248486762;2.179838473;123.0288;32.1351;56.8798;58.0681;135.4564;42.34;36.1548;61.1244;25.7264;1.51;1.22;1.39;192.362;22.251;0.631;20.132;16.61735;13.114025;14.607819;1.16691;1.01496;2.65434;1.14096;0.53416;0.05278;1.30917;0.39646;0.51213;0.05181;0.88163;0.34141;17.892761;18.38651;19.391999;1776;1780.58;190.3922;18.6354;55.364639;34.489698;43.890328;338.04;151.88;224.08;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.12977;-0.00407;0.04554;-0.28662;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
206;real206;74;354.34;167.36;193.47;1.828;1.504;1.504;1;1.5;1;1.504;5.445;8.323;4.604;1;2.029;1;2.692;126.1449658;127.2863949;116.2175112;113.1179029;122.4249724;124.4484153;125.8810069;106.5686362;113.1446673;119.2016834;127.6355105;1.337136719;1.080525095;1.513135974;1.329657087;1.369711126;1.43482478;1.506958705;1.485174335;1.088864751;1.49847063;1.337886753;1.47229557;1.270634845;1.654167398;178.1671791;179.0216945;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.086;-0.3119;-0.26087;-0.24755;-0.28491;6.807;5;6.112;2;2.97;2;3.905;-0.01895;-0.03007;0.02529;0.07;131.178;2.52013017;2.188503883;2.700307586;2.259353072;3.105878759;2.248486762;2.171101055;123.0288;32.1351;56.8798;58.0681;135.9165;45.3653;36.1548;62.7729;25.7264;1.51;1.22;1.33;192.362;22.251;0.631;20.147;16.61735;13.114025;13.772367;1.16691;1.01496;2.65434;2.43035;0.53416;0.05278;1.30917;0.64364;0.51213;0.05181;0.88163;0.52493;17.892761;17.858576;19.391999;1776;1787.58;190.3922;24.1361;55.364639;34.489698;40.378407;338.04;151.88;164.35;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.12856;-0.00345;0.04554;-0.28974;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
207;real207;80;354.34;167.36;235.73;1.828;1.504;1.504;1;1.5;1;1.504;5.445;8.323;3.689;1;2.03;1;2.692;126.1449658;127.2863949;116.2175112;113.0878474;122.5704941;124.3297337;125.8810069;106.5686362;113.0643535;119.4514437;127.4614979;1.337136719;1.080525095;1.512301819;1.329657087;1.369711126;1.43482478;1.506277514;1.485174335;1.088630081;1.49950924;1.337271547;1.47229557;1.270634845;1.654167398;178.4221529;178.3728663;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.3933;-0.3119;-0.26087;-0.24755;-0.28509;6.807;5;8.384;2;2.97;2;3.906;-0.01895;-0.03007;0.02529;0.03674;131.178;2.518429186;2.188503883;2.706436696;2.259353072;3.099255732;2.248486762;2.170872075;123.0288;32.1351;56.8798;58.0681;135.4779;46.0858;36.1548;62.0525;25.7264;1.51;1.22;1.37;192.362;22.251;0.631;20.135;16.61735;13.114025;14.628008;1.16691;1.01496;2.65434;1.96402;0.53416;0.05278;1.30917;0.2808;0.51213;0.05181;0.88163;0.26895;17.892761;18.335873;19.391999;1776;1787.12;190.3922;15.1755;55.364639;34.489698;43.734418;338.04;151.88;211.66;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.1293;-0.00801;0.04554;-0.28715;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
208;real208;74;354.34;167.36;211.09;1.828;1.504;1.504;1;1.5;1;1.504;5.445;8.323;4.693;1;2.03;1;2.69;126.1449658;127.2863949;116.2175112;113.7506078;123.0614328;123.1792134;125.8810069;106.5686362;113.6245316;120.0068976;126.3547129;1.337136719;1.080525095;1.512654826;1.329657087;1.369711126;1.43482478;1.506956748;1.485174335;1.088366965;1.503761245;1.336344268;1.47229557;1.270634845;1.654167398;179.0015035;178.4105695;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.1863;-0.3119;-0.26087;-0.24755;-0.28039;6.807;5;6.31;2;2.97;2;3.907;-0.01895;-0.03007;0.02529;0.07167;131.178;2.528876042;2.188503883;2.725342572;2.259353072;3.052858461;2.248486762;2.181188303;123.0288;32.1351;56.8798;58.0681;134.8561;47.1135;36.1548;61.1284;25.7264;1.51;1.22;1.36;192.362;22.251;0.631;20.117;16.61735;13.114025;14.047558;1.16691;1.01496;2.65434;2.06657;0.53416;0.05278;1.30917;0.52488;0.51213;0.05181;0.88163;0.43659;17.892761;18.014298;19.391999;1776;1789.83;190.3922;20.1466;55.364639;34.489698;42.478045;338.04;151.88;182.22;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.13259;-0.00755;0.04554;-0.28988;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
209;real209;78;354.34;167.36;193.54;1.828;1.504;1.854;1;1.504;1;1.504;5.445;8.323;3.894;1;2.022;1;2.688;126.1449658;127.2863949;116.2175112;117.2013454;121.568471;121.2296118;125.8810069;106.5686362;115.2088734;120.136574;124.6415491;1.337136719;1.080525095;1.50919636;1.329657087;1.369711126;1.43482478;1.512828073;1.485174335;1.089619397;1.50168754;1.336167573;1.47229557;1.270634845;1.654167398;179.1338555;179.2067858;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.2011;-0.3119;-0.26087;-0.24755;-0.27528;6.807;5;5.084;2;2.47;2;3.906;-0.01895;-0.03007;0.02529;0.06987;131.178;2.579470543;2.188503883;2.695313936;2.259353072;2.97473812;2.248486762;2.199129921;123.0288;32.1351;56.8798;58.0681;134.1703;43.4952;36.1548;58.7387;25.7264;1.51;1.22;1.3;192.362;22.251;0.631;20.134;16.61735;13.114025;13.647024;1.16691;1.01496;2.65434;3.32112;0.53416;0.05278;1.30917;0.57125;0.51213;0.05181;0.88163;0.55613;17.892761;17.992874;19.391999;1776;1778.53;190.3922;15.0154;55.364639;34.489698;39.501783;338.04;151.88;171.07;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.13427;-0.01203;0.04554;-0.2761;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
210;real210;72;354.34;167.36;229.14;1.828;1.504;1.504;1;1.5;1;1.504;5.445;8.323;5.865;1;2.027;1;2.692;126.1449658;127.2863949;116.2175112;115.1220536;120.4639789;124.3872604;125.8810069;106.5686362;113.7846737;118.4596333;127.736712;1.337136719;1.080525095;1.510086442;1.329657087;1.369711126;1.43482478;1.506596353;1.485174335;1.090680842;1.497609539;1.338454325;1.47229557;1.270634845;1.654167398;177.7553352;178.579028;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.241;-0.3119;-0.26087;-0.24755;-0.28298;6.807;5;6.16;2;2.97;2;3.904;-0.01895;-0.03007;0.02529;0.06779;131.178;2.54597012;2.188503883;2.64612828;2.259353072;3.106507507;2.248486762;2.179433995;123.0288;32.1351;56.8798;58.0681;136.8376;46.0131;36.1548;57.5635;25.7264;1.51;1.22;1.36;192.362;22.251;0.631;20.152;16.61735;13.114025;14.329539;1.16691;1.01496;2.65434;2.06193;0.53416;0.05278;1.30917;0.36914;0.51213;0.05181;0.88163;0.35399;17.892761;18.266421;19.391999;1776;1780.72;190.3922;17.3362;55.364639;34.489698;42.508078;338.04;151.88;205.9;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.13133;-0.0101;0.04554;-0.27907;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
211;real211;72;354.34;167.36;330.01;1.828;1.504;1.504;1;1.5;1;1.715;5.445;8.323;6.032;1;2.029;1;3.164;126.1449658;127.2863949;116.2175112;115.4787118;120.0002861;124.5149574;125.8810069;106.5686362;114.8151618;117.6436321;127.5066888;1.337136719;1.080525095;1.511032518;1.329657087;1.369711126;1.43482478;1.507888725;1.485174335;1.089279536;1.512854202;1.338358815;1.47229557;1.270634845;1.654167398;178.7845237;178.0190999;112.0614791;128.7704443;12.65027712;18.6227;3.4925;3.3083;-0.3119;-0.26087;-0.24755;-0.28455;6.807;5;9.03;2;2.97;2;4.066;-0.01895;-0.03007;0.02529;0.06352;131.178;2.552886923;2.188503883;2.621974087;2.259353072;3.114161801;2.248486762;2.204199926;123.0288;32.1351;56.8798;58.0681;129.6983;43.415;36.1548;55.1677;25.7264;1.51;1.22;1.54;192.362;22.251;0.631;24.925;16.61735;13.114025;15.517851;1.16691;1.01496;2.65434;1.08743;0.53416;0.05278;1.30917;0.15247;0.51213;0.05181;0.88163;0.15091;17.892761;18.826019;19.391999;1776;1780.65;190.3922;26.293;55.364639;34.489698;54.308929;338.04;151.88;295.76;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;0.06577;-0.00664;0.04554;-0.27467;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
212;real212;68;354.34;167.36;214.77;1.828;1.504;1.504;1;1.5;1;1.504;5.445;8.323;4.644;1;2.031;1;3.322;126.1449658;127.2863949;116.2175112;115.4528994;120.7088505;123.8378989;125.8810069;106.5686362;115.9085985;117.5628461;126.4753797;1.337136719;1.080525095;1.511465172;1.329657087;1.369711126;1.43482478;1.505729363;1.485174335;1.09056767;1.505860989;1.339131729;1.47229557;1.270634845;1.654167398;179.7182617;177.7344618;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.0893;-0.3119;-0.26087;-0.24755;-0.28086;6.807;5;6.106;2;2.97;2;4.744;-0.01895;-0.03007;0.02529;0.07018;131.178;2.551065219;2.188503883;2.63715691;2.259353072;3.073067108;2.248486762;2.21180202;123.0288;32.1351;56.8798;58.0681;164.875;39.9666;36.1548;63.7134;25.7264;1.51;1.22;1.38;192.362;22.251;0.631;20.147;16.61735;13.114025;13.937627;1.16691;1.01496;2.65434;4.26475;0.53416;0.05278;1.30917;0.37676;0.51213;0.05181;0.88163;0.36721;17.892761;18.014298;19.391999;1776;1781.01;190.3922;9.668;55.364639;34.489698;42.233924;338.04;151.88;183.11;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.53025;-0.01215;0.04554;-0.25859;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
213;real213;92;354.34;167.36;213.92;1.828;1.504;1.504;1;1.546;1;1.504;5.445;8.323;2.009;1;4.492;1;3.321;126.1449658;127.2863949;116.2175112;115.6697053;120.7442658;123.5839841;125.8810069;106.5686362;115.7907893;117.5796965;126.5777461;1.337136719;1.080525095;1.507148055;1.329657087;1.369711126;1.43482478;1.510324802;1.485174335;1.090329726;1.506634647;1.339573368;1.47229557;1.270634845;1.654167398;178.968905;177.748707;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.0837;-0.3119;-0.26087;-0.24755;-0.28112;6.807;5;2.97;2;6.33;2;4.744;-0.01895;-0.03007;0.02529;0.07036;131.178;2.554343098;2.188503883;2.635655476;2.259353072;3.073243624;2.248486762;2.210932933;123.0288;32.1351;56.8798;58.0681;164.9592;40.9686;36.1548;64.2702;25.7264;1.51;1.22;1.37;192.362;22.251;0.631;20.146;16.61735;13.114025;14.130452;1.16691;1.01496;2.65434;1.72541;0.53416;0.05278;1.30917;0.53575;0.51213;0.05181;0.88163;0.43404;17.892761;18.014298;19.391999;1776;1770.14;190.3922;9.4671;55.364639;34.489698;42.619419;338.04;151.88;182.9;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.53177;-0.01063;0.04554;-0.2576;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
214;real214;90;354.34;167.36;174.3;1.828;1.504;1.504;1;1.523;1;1.504;5.445;8.323;2.009;1;3.183;1;3.319;126.1449658;127.2863949;116.2175112;115.5268663;121.0250166;123.4413928;125.8810069;106.5686362;115.8016007;117.7804444;126.3835316;1.337136719;1.080525095;1.506587043;1.329657087;1.369711126;1.43482478;1.511023573;1.485174335;1.090365067;1.506587814;1.339325232;1.47229557;1.270634845;1.654167398;179.9188481;178.8343459;112.0614791;128.7704443;12.65027712;18.6227;3.4925;2.022;-0.3119;-0.26087;-0.24755;-0.28204;6.807;5;2.97;2;4.087;2;4.744;-0.01895;-0.03007;0.02529;0.06985;131.178;2.552455805;2.188503883;2.644591627;2.259353072;3.066176666;2.248486762;2.211045104;123.0288;32.1351;56.8798;58.0681;165.0283;40.0776;36.1548;64.193;25.7264;1.51;1.22;1.3;192.362;22.251;0.631;20.143;16.61735;13.114025;13.190821;1.16691;1.01496;2.65434;3.37434;0.53416;0.05278;1.30917;0.95191;0.51213;0.05181;0.88163;0.818;17.892761;17.684796;19.391999;1776;1773.7;190.3922;8.0728;55.364639;34.489698;37.973558;338.04;151.88;146.34;206.78;4.7386;1.51;-0.45223;0.26707;-0.11387;0.15018;-0.36044;-0.02575;-0.11914;-0.53188;-0.01529;0.04554;-0.25797;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
215;real215;92;354.34;203.71;212.08;2.104;1.504;1.504;1;1.54;1;1.504;5.447;8.323;3.606;1;3.17;1;2.69;126.051564;127.2504578;116.2175112;114.5291093;123.2706489;122.1883891;125.8810069;106.6959845;113.9366465;120.4763485;125.5719926;1.337136719;1.080698581;1.511208655;1.329657087;1.369728878;1.433524709;1.515023056;1.485174335;1.088736181;1.502799091;1.336459382;1.47229557;1.270634845;1.654167398;179.3040765;179.4802657;112.0614791;128.7704443;12.65027712;18.6227;3.6981;2.1118;-0.3119;-0.26087;-0.24689;-0.27958;7.207;5;6.347;2;4.132;2;3.908;-0.01895;-0.03007;0.02471;0.0691;159.232;2.545595555;2.187778826;2.737117139;2.257958135;3.018650362;2.249305344;2.184355979;123.0288;32.1351;62.4566;57.9775;134.9308;40.0428;36.1548;61.8948;25.7264;1.51;1.28;1.36;192.362;22.251;0.558;20.127;16.61735;13.807297;14.03411;1.16691;1.01496;1.89518;1.69731;0.53416;0.05278;0.717;0.59821;0.51213;0.05181;0.56351;0.47913;18.183469;18.014298;19.391999;1776;1779.31;190.3922;18.3708;55.364639;37.775319;42.011709;338.04;188;182.61;206.78;4.7386;1.51;-0.45223;0.26647;-0.11387;0.15018;-0.35588;-0.03349;-0.11928;-0.13128;-0.00757;0.04554;-0.28761;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
216;real216;86;354.34;198.31;212.08;1.84;1.504;1.504;1;1.54;1;1.504;7.515;8.323;3.606;1;3.17;1;2.69;126.1644951;127.268111;116.2175112;114.5291093;123.2706489;122.1883891;125.8810069;106.5673714;113.9366465;120.4763485;125.5719926;1.337136719;1.080426293;1.511208655;1.329657087;1.37103612;1.433523153;1.515023056;1.485174335;1.088736181;1.502799091;1.336459382;1.47229557;1.270634845;1.654167398;179.3040765;179.4802657;112.0614791;128.7704443;12.65027712;18.6227;4.382;2.1118;-0.3119;-0.26087;-0.24745;-0.27958;6.804;5;6.347;2;4.132;2;3.908;-0.01895;-0.03007;0.0234;0.0691;161.204;2.545595555;2.189820009;2.737117139;2.257889961;3.018650362;2.248460357;2.184355979;123.0288;32.1351;56.082;57.6178;134.9308;40.0428;36.1548;61.8948;25.7264;1.51;1.29;1.36;192.362;22.251;8.119;20.127;16.61735;13.854634;14.03411;1.16691;1.01496;2.41299;1.69731;0.53416;0.05278;0.58884;0.59821;0.51213;0.05181;0.49023;0.47913;18.202014;18.014298;19.391999;1776;1779.31;190.3922;18.3708;55.364639;39.008665;42.011709;338.04;179.24;182.61;206.78;4.7386;1.51;-0.45223;0.26735;-0.11387;0.15018;-0.36341;-0.02324;-0.10906;-0.13128;-0.00757;0.04554;-0.28761;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
217;real217;72;354.34;173.06;212.08;1.829;1.504;1.504;1;1.54;1;1.504;6.027;8.323;3.606;1;3.17;1;2.69;126.2222132;127.2696562;116.2175112;114.5291093;123.2706489;122.1883891;125.8810069;106.5081185;113.9366465;120.4763485;125.5719926;1.337136719;1.080239438;1.511208655;1.329657087;1.371379932;1.432018888;1.515023056;1.485174335;1.088736181;1.502799091;1.336459382;1.47229557;1.270634845;1.654167398;179.3040765;179.4802657;112.0614791;128.7704443;12.65027712;18.6227;5.4449;2.1118;-0.3119;-0.26087;-0.25086;-0.27958;6.805;5;6.347;2;4.132;2;3.908;-0.01895;-0.03007;0.01888;0.0691;149.168;2.545595555;2.190524026;2.737117139;2.256352548;3.018650362;2.246645748;2.184355979;123.0288;32.1351;55.0409;57.676;134.9308;40.0428;36.1548;61.8948;25.7264;1.51;1.23;1.36;192.362;22.251;0.629;20.127;16.61735;13.529891;14.03411;1.16691;1.01496;2.64466;1.69731;0.53416;0.05278;0.81001;0.59821;0.51213;0.05181;0.62253;0.47913;18.085688;18.014298;19.391999;1776;1779.31;190.3922;18.3708;55.364639;35.983293;42.011709;338.04;156.46;182.61;206.78;4.7386;1.51;-0.45223;0.26919;-0.11387;0.15018;-0.36382;-0.018;-0.10336;-0.13128;-0.00757;0.04554;-0.28761;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
218;real218;72;354.34;182.98;212.08;1.841;1.504;1.504;1;1.54;1;1.504;6.89;8.323;3.606;1;3.17;1;2.69;126.295091;127.2824161;116.2175112;114.5291093;123.2706489;122.1883891;125.8810069;106.4224813;113.9366465;120.4763485;125.5719926;1.337136719;1.080181741;1.511208655;1.329657087;1.370317547;1.432534736;1.515023056;1.485174335;1.088736181;1.502799091;1.336459382;1.47229557;1.270634845;1.654167398;179.3040765;179.4802657;112.0614791;128.7704443;12.65027712;18.6227;6.3317;2.1118;-0.3119;-0.26087;-0.25339;-0.27958;6.805;5;6.347;2;4.132;2;3.908;-0.01895;-0.03007;0.01643;0.0691;165.623;2.545595555;2.190192842;2.737117139;2.256901207;3.018650362;2.244970322;2.184355979;123.0288;32.1351;55.0238;57.1477;134.9308;40.0428;36.1548;61.8948;25.7264;1.51;1.26;1.36;192.362;22.251;0.628;20.127;16.61735;13.845655;14.03411;1.16691;1.01496;2.64107;1.69731;0.53416;0.05278;0.57058;0.59821;0.51213;0.05181;0.47061;0.47913;18.238356;18.014298;19.391999;1776;1779.31;190.3922;18.3708;55.364639;37.053944;42.011709;338.04;165.52;182.61;206.78;4.7386;1.51;-0.45223;0.27083;-0.11387;0.15018;-0.35748;-0.01725;-0.10415;-0.13128;-0.00757;0.04554;-0.28761;-0.52558;0.56587;14.244764;18.854907;47.516529;150.37
